,PRCP,TMAX,TMIN,Month,SanMarcos_SF(m3)
1979-09-19,19.1,23.9,18.9,9,5.267
1979-09-20,12.2,21.1,19.4,9,5.182
1979-09-21,0.0,28.3,15.6,9,5.097
1979-09-22,0.0,30.0,11.7,9,5.04
1979-09-23,0.0,31.1,15.0,9,5.012
1979-09-24,0.0,32.8,16.1,9,5.069
1979-09-25,0.0,32.2,14.4,9,5.012
1979-09-26,0.0,30.6,13.3,9,4.927
1979-09-27,0.0,31.1,14.4,9,4.87
1979-09-28,0.0,32.8,15.0,9,4.814
1979-09-29,0.0,34.4,16.7,9,4.87
1979-09-30,0.0,34.4,15.6,9,4.87
1979-10-01,0.0,33.3,15.0,10,4.672
1979-10-02,0.0,33.9,15.6,10,4.672
1979-10-03,0.0,33.3,17.8,10,4.616
1979-10-04,0.0,36.1,17.2,10,4.616
1979-10-05,0.0,28.3,8.9,10,4.701
1979-10-06,0.0,30.6,12.8,10,4.757
1979-10-07,0.0,33.3,14.4,10,4.701
1979-10-08,0.0,33.9,20.6,10,4.701
1979-10-09,0.0,33.3,22.2,10,4.672
1979-10-10,0.0,32.2,11.1,10,4.701
1979-10-11,0.0,24.4,7.8,10,4.757
1979-10-12,0.0,31.1,11.1,10,4.757
1979-10-13,0.0,33.3,13.3,10,4.757
1979-10-14,0.0,31.7,20.0,10,4.757
1979-10-15,0.0,26.7,17.8,10,4.757
1979-10-16,0.0,30.0,18.3,10,4.701
1979-10-17,0.0,32.2,21.1,10,4.672
1979-10-18,0.0,32.2,20.6,10,4.672
1979-10-19,0.0,31.7,21.1,10,4.701
1979-10-20,0.0,33.9,18.3,10,4.786
1979-10-21,0.0,32.8,22.8,10,4.757
1979-10-22,3.6,33.3,18.9,10,4.701
1979-10-23,0.0,23.3,7.2,10,4.616
1979-10-24,0.0,23.9,2.8,10,4.531
1979-10-25,0.0,25.6,5.0,10,4.502
1979-10-26,0.0,26.7,7.8,10,4.587
1979-10-27,0.0,27.8,11.7,10,4.559
1979-10-28,0.0,29.4,15.0,10,4.531
1979-10-29,0.0,30.0,15.0,10,4.446
1979-10-30,0.3,31.1,20.6,10,4.389
1979-10-31,6.1,27.8,4.4,10,4.304
1979-11-01,0.0,22.8,5.6,11,4.304
1979-11-02,0.0,22.2,4.4,11,4.304
1979-11-03,0.0,23.3,7.8,11,4.276
1979-11-04,0.0,21.7,3.3,11,4.276
1979-11-05,0.0,24.4,4.4,11,4.276
1979-11-06,0.0,23.9,13.3,11,4.163
1979-11-07,0.0,18.9,6.7,11,4.163
1979-11-08,0.0,20.0,8.9,11,4.106
1979-11-09,0.0,26.7,12.8,11,4.134
1979-11-10,0.0,27.8,7.2,11,4.078
1979-11-11,0.0,15.6,2.2,11,4.049
1979-11-12,0.0,17.8,1.7,11,3.993
1979-11-13,0.0,20.0,0.6,11,3.964
1979-11-14,0.0,18.3,-1.1,11,3.908
1979-11-15,0.0,18.9,1.1,11,3.964
1979-11-16,0.0,21.1,3.9,11,4.049
1979-11-17,0.0,23.3,9.4,11,4.219
1979-11-18,2.3,16.7,9.4,11,4.361
1979-11-19,0.0,26.7,16.1,11,4.361
1979-11-20,0.0,26.1,21.1,11,4.304
1979-11-21,9.1,28.3,12.2,11,4.219
1979-11-22,0.3,28.3,6.1,11,4.163
1979-11-23,0.3,7.8,-2.2,11,4.163
1979-11-24,0.0,25.0,-2.8,11,4.049
1979-11-25,7.4,15.0,0.0,11,4.078
1979-11-26,0.0,20.0,4.4,11,4.106
1979-11-27,0.0,25.0,11.1,11,4.134
1979-11-28,0.0,25.6,5.0,11,4.049
1979-11-29,0.0,14.4,-2.2,11,4.021
1979-11-30,0.0,11.7,-5.6,11,4.049
1979-12-01,0.0,11.1,-5.6,12,4.049
1979-12-02,0.0,17.2,0.0,12,4.163
1979-12-03,0.0,16.7,0.6,12,4.219
1979-12-04,0.0,17.8,1.1,12,4.134
1979-12-05,0.0,17.2,6.1,12,4.078
1979-12-06,0.0,23.9,7.8,12,4.049
1979-12-07,0.0,18.9,-2.2,12,3.964
1979-12-08,0.0,23.3,1.7,12,3.851
1979-12-09,0.0,22.2,0.6,12,3.851
1979-12-10,0.3,22.2,2.8,12,3.993
1979-12-11,0.5,18.9,11.7,12,4.134
1979-12-12,9.4,24.4,5.0,12,4.078
1979-12-13,17.3,5.6,2.8,12,4.078
1979-12-14,2.3,8.3,3.3,12,3.964
1979-12-15,0.5,12.2,6.1,12,4.021
1979-12-16,0.0,15.6,0.0,12,3.993
1979-12-17,0.0,20.0,-3.3,12,3.823
1979-12-18,0.0,7.2,-5.0,12,3.908
1979-12-19,0.0,14.4,-5.0,12,3.908
1979-12-20,0.0,15.6,3.3,12,3.851
1979-12-21,0.0,22.8,11.1,12,3.851
1979-12-22,0.3,19.4,14.4,12,3.823
1979-12-23,0.0,22.2,17.8,12,3.851
1979-12-24,14.0,20.0,3.9,12,3.851
1979-12-25,0.0,18.3,1.7,12,3.851
1979-12-26,0.0,21.7,1.7,12,3.851
1979-12-27,0.0,23.3,4.4,12,3.879
1979-12-28,0.5,21.7,11.7,12,3.908
1979-12-29,38.1,18.3,9.4,12,3.908
1979-12-30,0.0,15.0,0.0,12,3.936
1979-12-31,0.0,12.8,0.0,12,3.964
1980-01-01,0.0,14.4,-1.1,1,3.964
1980-01-02,0.0,18.3,-1.1,1,3.964
1980-01-03,2.0,21.7,7.2,1,3.993
1980-01-04,0.0,12.8,-3.9,1,3.936
1980-01-05,0.0,15.6,-3.9,1,3.936
1980-01-06,0.0,16.1,0.0,1,3.964
1980-01-07,0.0,23.3,4.4,1,3.908
1980-01-08,0.0,8.9,3.9,1,3.908
1980-01-09,0.0,11.1,4.4,1,3.908
1980-01-10,1.0,11.7,5.6,1,3.908
1980-01-11,2.8,16.7,8.9,1,3.908
1980-01-12,0.0,21.1,4.4,1,3.908
1980-01-13,0.0,14.4,1.1,1,3.964
1980-01-14,0.0,21.7,2.8,1,3.851
1980-01-15,0.0,26.1,5.0,1,3.851
1980-01-16,0.0,24.4,16.7,1,3.851
1980-01-17,0.0,26.7,16.1,1,3.879
1980-01-18,2.3,20.6,5.0,1,3.936
1980-01-19,0.3,22.8,8.9,1,3.936
1980-01-20,4.6,18.3,14.4,1,3.964
1980-01-21,5.6,15.6,7.8,1,3.908
1980-01-22,19.1,10.0,7.2,1,3.908
1980-01-23,1.3,12.2,0.0,1,3.851
1980-01-24,0.0,15.6,-0.6,1,3.851
1980-01-25,0.0,17.8,0.6,1,3.879
1980-01-26,0.0,20.0,5.6,1,3.879
1980-01-27,0.0,22.8,2.8,1,3.823
1980-01-28,0.0,7.8,2.2,1,3.823
1980-01-29,1.3,7.8,1.7,1,3.823
1980-01-30,1.5,5.0,1.7,1,3.823
1980-01-31,0.5,11.1,-0.6,1,3.738
1980-02-01,0.0,5.0,-1.1,2,3.794
1980-02-02,2.5,4.4,-2.2,2,3.823
1980-02-03,1.0,6.7,-0.6,2,3.794
1980-02-04,0.3,18.9,-0.6,2,3.823
1980-02-05,0.3,16.1,0.0,2,3.794
1980-02-06,0.0,17.8,1.7,2,3.766
1980-02-07,0.0,20.0,1.7,2,3.738
1980-02-08,11.4,17.2,11.1,2,3.738
1980-02-09,10.2,19.4,0.6,2,3.766
1980-02-10,0.0,3.3,-4.4,2,3.766
1980-02-11,0.0,11.7,-1.1,2,3.738
1980-02-12,0.0,12.2,0.0,2,3.71
1980-02-13,0.0,12.2,4.4,2,3.71
1980-02-14,0.3,17.8,6.1,2,3.766
1980-02-15,0.3,20.0,11.7,2,3.738
1980-02-16,11.7,27.8,1.1,2,3.823
1980-02-17,0.0,16.7,-2.2,2,3.851
1980-02-18,3.3,5.6,-2.8,2,3.851
1980-02-19,0.0,14.4,0.0,2,3.851
1980-02-20,0.0,31.1,7.8,2,3.851
1980-02-21,0.0,26.7,7.8,2,3.851
1980-02-22,0.0,30.6,7.2,2,3.851
1980-02-23,0.0,30.6,7.8,2,3.908
1980-02-24,0.0,25.6,7.2,2,3.908
1980-02-25,0.0,26.7,4.4,2,3.879
1980-02-26,0.0,20.0,1.7,2,3.851
1980-02-27,0.0,17.2,2.2,2,3.908
1980-02-28,0.0,23.3,2.2,2,3.964
1980-02-29,0.0,26.1,8.9,2,3.908
1980-03-01,0.0,27.8,-1.1,3,3.766
1980-03-02,0.0,5.6,-8.3,3,3.766
1980-03-03,0.0,6.1,-5.0,3,3.794
1980-03-04,0.0,18.3,-3.3,3,3.823
1980-03-05,0.0,29.4,7.2,3,3.794
1980-03-06,0.0,17.2,1.7,3,3.794
1980-03-07,0.0,25.0,1.7,3,3.794
1980-03-08,0.0,25.6,16.7,3,3.738
1980-03-09,0.0,26.7,9.4,3,3.738
1980-03-10,0.0,25.6,11.7,3,3.681
1980-03-11,0.0,32.8,12.8,3,3.681
1980-03-12,3.0,25.0,15.6,3,3.681
1980-03-13,0.0,31.1,11.1,3,3.653
1980-03-14,0.0,21.1,8.3,3,3.625
1980-03-15,0.0,19.4,10.6,3,3.596
1980-03-16,0.8,25.6,11.7,3,3.596
1980-03-17,0.0,23.9,11.1,3,3.596
1980-03-18,0.0,17.8,-0.6,3,3.568
1980-03-19,0.3,18.9,0.0,3,3.568
1980-03-20,0.3,25.6,9.4,3,3.511
1980-03-21,0.0,31.1,5.0,3,3.455
1980-03-22,0.0,22.2,2.8,3,3.426
1980-03-23,2.0,24.4,3.3,3,3.455
1980-03-24,2.3,28.3,8.3,3,3.398
1980-03-25,0.8,22.8,10.0,3,3.398
1980-03-26,2.3,15.6,10.0,3,3.398
1980-03-27,25.4,15.6,11.7,3,3.426
1980-03-28,17.0,21.7,12.2,3,3.455
1980-03-29,2.5,28.9,11.1,3,3.37
1980-03-30,0.0,22.2,4.4,3,3.426
1980-03-31,0.0,25.0,7.2,3,3.398
1980-04-01,0.0,25.0,7.2,4,3.37
1980-04-02,7.1,25.6,14.4,4,3.37
1980-04-03,0.5,23.3,16.7,4,3.37
1980-04-04,0.0,24.4,12.2,4,3.313
1980-04-05,0.0,22.8,11.7,4,3.256
1980-04-06,0.0,25.0,10.6,4,3.285
1980-04-07,0.0,27.8,14.4,4,3.285
1980-04-08,0.0,32.2,11.7,4,3.285
1980-04-09,0.0,24.4,6.1,4,3.341
1980-04-10,0.0,25.0,4.4,4,3.341
1980-04-11,0.3,27.8,7.8,4,3.341
1980-04-12,0.0,27.2,10.6,4,3.341
1980-04-13,6.4,19.7,4.4,4,3.341
1980-04-14,0.3,12.2,0.6,4,3.313
1980-04-15,0.0,23.9,3.3,4,3.313
1980-04-16,0.0,29.4,3.9,4,3.313
1980-04-17,0.0,28.9,5.6,4,3.285
1980-04-18,0.5,28.3,7.2,4,3.228
1980-04-19,0.0,25.6,7.2,4,3.228
1980-04-20,0.0,26.7,7.2,4,3.2
1980-04-21,0.0,27.8,8.9,4,3.171
1980-04-22,0.0,26.7,8.9,4,3.171
1980-04-23,0.0,27.2,13.3,4,3.2
1980-04-24,0.0,29.4,14.4,4,3.228
1980-04-25,32.8,31.1,15.0,4,3.228
1980-04-26,0.0,28.3,10.6,4,3.285
1980-04-27,0.0,28.3,7.8,4,3.341
1980-04-28,0.0,24.4,8.3,4,3.285
1980-04-29,0.0,27.8,10.0,4,3.228
1980-04-30,0.0,31.1,11.1,4,3.171
1980-05-01,0.0,29.4,17.8,5,3.143
1980-05-02,0.5,27.2,16.1,5,3.143
1980-05-03,0.0,28.3,16.1,5,3.2
1980-05-04,0.0,27.8,16.1,5,3.2
1980-05-05,0.0,28.3,16.1,5,3.143
1980-05-06,0.0,31.1,13.3,5,3.143
1980-05-07,18.0,32.2,13.3,5,3.2
1980-05-08,0.0,31.1,15.6,5,3.228
1980-05-09,14.5,24.4,12.2,5,3.228
1980-05-10,0.0,26.7,17.8,5,3.313
1980-05-11,0.5,26.7,20.0,5,3.313
1980-05-12,0.3,26.1,22.8,5,3.341
1980-05-13,8.6,27.2,19.4,5,3.341
1980-05-14,79.8,29.4,16.7,5,3.426
1980-05-15,6.1,22.2,18.3,5,3.908
1980-05-16,17.0,26.1,16.7,5,4.276
1980-05-17,9.9,28.9,16.1,5,4.304
1980-05-18,0.0,30.6,17.8,5,4.248
1980-05-19,4.1,28.9,18.3,5,4.248
1980-05-20,0.0,27.2,15.0,5,4.134
1980-05-21,33.3,29.4,15.0,5,4.163
1980-05-22,0.0,29.4,18.3,5,4.276
1980-05-23,0.0,28.3,15.6,5,4.446
1980-05-24,0.0,30.0,16.1,5,4.531
1980-05-25,0.0,31.7,22.8,5,4.587
1980-05-26,0.0,31.7,23.3,5,4.531
1980-05-27,0.0,32.8,22.8,5,4.446
1980-05-28,0.0,31.7,22.8,5,4.389
1980-05-29,0.0,32.2,22.8,5,4.304
1980-05-30,0.0,32.8,22.2,5,4.304
1980-05-31,0.0,33.3,22.8,5,4.361
1980-06-01,0.0,32.8,22.8,6,4.304
1980-06-02,0.0,32.8,23.3,6,4.304
1980-06-03,0.0,33.3,22.8,6,4.276
1980-06-04,0.0,33.3,22.8,6,4.276
1980-06-05,0.0,33.3,22.2,6,4.276
1980-06-06,0.0,34.4,22.8,6,4.276
1980-06-07,0.0,34.4,22.8,6,4.304
1980-06-08,0.0,35.6,23.3,6,4.276
1980-06-09,0.0,33.9,22.8,6,4.219
1980-06-10,0.0,28.9,18.3,6,4.248
1980-06-11,0.0,31.7,17.8,6,4.219
1980-06-12,0.0,32.8,17.8,6,4.191
1980-06-13,0.0,33.3,16.7,6,4.163
1980-06-14,0.0,32.8,16.7,6,4.163
1980-06-15,0.0,33.9,16.1,6,4.163
1980-06-16,0.0,35.6,24.4,6,4.163
1980-06-17,0.0,35.0,23.9,6,4.134
1980-06-18,0.0,35.0,23.9,6,4.078
1980-06-19,0.0,35.6,23.9,6,4.106
1980-06-20,0.0,36.1,24.4,6,4.049
1980-06-21,28.2,37.2,21.1,6,4.163
1980-06-22,0.0,33.9,21.1,6,4.276
1980-06-23,0.0,35.0,24.4,6,4.361
1980-06-24,0.0,36.7,24.4,6,4.304
1980-06-25,0.0,36.7,23.9,6,4.191
1980-06-26,0.0,37.2,22.8,6,4.134
1980-06-27,0.0,37.8,24.4,6,4.134
1980-06-28,0.0,39.4,22.8,6,4.163
1980-06-29,0.0,38.3,23.9,6,4.219
1980-06-30,0.0,37.8,23.3,6,4.134
1980-07-01,0.0,37.8,22.2,7,4.049
1980-07-02,0.0,39.4,21.7,7,4.078
1980-07-03,0.0,39.4,22.2,7,4.049
1980-07-04,0.0,37.2,22.2,7,3.936
1980-07-05,0.0,37.2,22.2,7,3.936
1980-07-06,0.0,36.7,23.3,7,3.993
1980-07-07,0.0,36.1,22.2,7,4.021
1980-07-08,0.0,37.2,23.9,7,3.993
1980-07-09,0.0,37.8,22.2,7,3.964
1980-07-10,0.0,37.2,22.2,7,3.879
1980-07-11,0.0,37.2,22.8,7,3.851
1980-07-12,0.0,37.8,23.3,7,3.908
1980-07-13,0.0,37.8,23.3,7,3.851
1980-07-14,0.0,37.2,23.3,7,3.908
1980-07-15,0.0,37.2,23.9,7,3.908
1980-07-16,0.0,38.9,23.3,7,3.908
1980-07-17,0.0,39.4,21.1,7,3.879
1980-07-18,0.0,40.0,21.1,7,3.794
1980-07-19,0.0,38.3,21.7,7,3.823
1980-07-20,0.0,38.3,22.2,7,3.766
1980-07-21,0.8,38.3,23.3,7,3.766
1980-07-22,0.0,37.8,22.2,7,3.738
1980-07-23,0.0,36.1,22.2,7,3.766
1980-07-24,0.0,38.9,21.1,7,3.738
1980-07-25,0.0,38.3,20.0,7,3.738
1980-07-26,0.0,37.8,22.8,7,3.766
1980-07-27,0.0,38.3,23.9,7,3.738
1980-07-28,0.0,38.9,23.3,7,3.71
1980-07-29,1.8,38.3,18.3,7,3.71
1980-07-30,0.0,37.8,18.9,7,3.653
1980-07-31,0.0,37.8,21.7,7,3.681
1980-08-01,0.0,37.8,20.0,8,3.653
1980-08-02,0.0,37.2,21.7,8,3.71
1980-08-03,0.0,38.3,23.9,8,3.71
1980-08-04,0.0,37.8,26.1,8,3.738
1980-08-05,0.0,35.6,25.6,8,3.738
1980-08-06,0.0,37.8,25.0,8,3.71
1980-08-07,0.0,37.2,21.1,8,3.738
1980-08-08,0.0,37.2,21.1,8,3.738
1980-08-09,0.0,37.2,20.6,8,3.766
1980-08-10,0.0,33.9,25.0,8,3.823
1980-08-11,30.7,26.1,23.3,8,3.823
1980-08-12,0.0,34.4,23.3,8,3.823
1980-08-13,0.0,35.6,23.3,8,3.823
1980-08-14,0.0,35.6,22.8,8,3.823
1980-08-15,0.5,34.4,23.3,8,3.851
1980-08-16,0.0,35.0,23.9,8,3.823
1980-08-17,0.3,34.4,23.3,8,3.823
1980-08-18,0.0,34.4,23.3,8,3.823
1980-08-19,0.0,35.0,23.9,8,3.681
1980-08-20,0.0,36.1,22.8,8,3.653
1980-08-21,0.0,35.0,22.8,8,3.71
1980-08-22,0.0,37.8,21.7,8,3.653
1980-08-23,0.0,39.4,21.1,8,3.596
1980-08-24,0.0,38.3,21.7,8,3.596
1980-08-25,0.3,38.9,20.0,8,3.625
1980-08-26,0.0,37.8,18.9,8,3.625
1980-08-27,0.0,36.7,18.9,8,3.54
1980-08-28,0.0,36.1,20.6,8,3.54
1980-08-29,0.0,35.6,21.1,8,3.568
1980-08-30,0.0,36.7,22.8,8,3.596
1980-08-31,0.0,33.9,23.3,8,3.568
1980-09-01,0.0,36.1,24.4,9,3.426
1980-09-02,0.0,36.7,23.9,9,3.455
1980-09-03,1.5,37.2,20.6,9,3.426
1980-09-04,0.0,35.6,20.6,9,3.398
1980-09-05,0.0,36.7,20.6,9,3.313
1980-09-06,0.0,36.7,21.1,9,3.37
1980-09-07,95.5,26.7,21.1,9,3.596
1980-09-08,18.8,28.9,21.1,9,3.766
1980-09-09,0.8,32.8,23.9,9,3.823
1980-09-10,12.4,29.4,21.1,9,3.908
1980-09-11,0.3,32.8,21.1,9,3.964
1980-09-12,0.0,33.3,21.1,9,3.964
1980-09-13,0.0,33.3,18.9,9,3.879
1980-09-14,0.0,33.3,20.0,9,3.823
1980-09-15,0.0,33.9,20.6,9,3.823
1980-09-16,0.0,34.4,20.0,9,3.823
1980-09-17,0.0,35.6,20.0,9,3.766
1980-09-18,0.0,35.6,20.0,9,3.794
1980-09-19,0.0,34.4,20.0,9,3.823
1980-09-20,0.0,33.9,20.6,9,3.879
1980-09-21,0.0,33.3,20.6,9,3.908
1980-09-22,0.0,34.4,23.9,9,3.851
1980-09-23,0.0,34.4,20.6,9,3.823
1980-09-24,0.0,33.9,22.8,9,3.823
1980-09-25,0.0,35.0,21.7,9,3.823
1980-09-26,5.8,33.9,21.7,9,3.823
1980-09-27,9.9,22.8,21.7,9,3.851
1980-09-28,9.4,29.4,21.1,9,3.908
1980-09-29,0.8,31.7,20.6,9,3.908
1980-09-30,4.3,26.7,18.3,9,3.908
1980-10-01,0.0,22.8,16.1,10,3.879
1980-10-02,0.0,28.9,16.1,10,3.851
1980-10-03,0.0,28.9,12.8,10,3.879
1980-10-04,0.0,29.4,11.7,10,3.879
1980-10-05,0.0,32.8,14.4,10,3.908
1980-10-06,0.0,32.2,16.7,10,3.851
1980-10-07,0.0,28.9,12.2,10,3.794
1980-10-08,0.0,30.0,12.2,10,3.738
1980-10-09,0.0,30.6,12.8,10,3.71
1980-10-10,0.0,30.0,12.2,10,3.681
1980-10-11,0.0,30.0,12.2,10,3.681
1980-10-12,0.0,29.4,12.2,10,3.653
1980-10-13,0.0,29.4,11.7,10,3.681
1980-10-14,0.0,30.6,12.2,10,3.681
1980-10-15,3.0,31.1,18.9,10,3.738
1980-10-16,0.0,31.1,21.1,10,3.766
1980-10-17,1.0,31.1,23.3,10,3.766
1980-10-18,0.0,30.6,17.8,10,3.823
1980-10-19,24.9,28.3,13.9,10,3.823
1980-10-20,0.0,22.8,13.3,10,3.823
1980-10-21,0.5,24.4,11.7,10,3.766
1980-10-22,0.3,25.6,10.0,10,3.794
1980-10-23,0.0,25.6,10.6,10,3.851
1980-10-24,0.0,27.2,10.6,10,3.766
1980-10-25,0.0,19.4,3.3,10,3.71
1980-10-26,0.0,22.2,7.2,10,3.71
1980-10-27,0.0,23.9,8.9,10,3.71
1980-10-28,0.8,31.7,8.9,10,3.625
1980-10-29,0.8,10.0,6.1,10,3.653
1980-10-30,0.0,13.9,-0.6,10,3.596
1980-10-31,0.0,21.7,0.0,10,3.625
1980-11-01,0.0,25.6,2.2,11,3.568
1980-11-02,0.0,25.6,8.3,11,3.625
1980-11-03,0.0,26.1,8.3,11,3.596
1980-11-04,0.0,28.3,12.2,11,3.596
1980-11-05,0.0,26.1,6.1,11,3.625
1980-11-06,0.0,27.8,6.7,11,3.596
1980-11-07,0.0,27.8,8.9,11,3.596
1980-11-08,0.0,29.4,10.6,11,3.653
1980-11-09,0.0,29.4,10.6,11,3.653
1980-11-10,0.0,30.6,13.3,11,3.625
1980-11-11,0.0,26.7,13.9,11,3.625
1980-11-12,0.0,27.2,11.7,11,3.568
1980-11-13,0.0,27.8,5.6,11,3.54
1980-11-14,0.0,27.2,6.1,11,3.511
1980-11-15,0.0,22.2,8.9,11,3.511
1980-11-16,34.5,13.9,6.7,11,3.54
1980-11-17,22.1,8.3,3.3,11,3.568
1980-11-18,0.0,8.9,0.6,11,3.54
1980-11-19,0.0,14.4,0.6,11,3.511
1980-11-20,0.0,15.0,1.1,11,3.511
1980-11-21,0.0,17.8,1.1,11,3.455
1980-11-22,0.8,14.4,6.1,11,3.54
1980-11-23,4.3,13.9,7.2,11,3.54
1980-11-24,0.0,21.1,6.1,11,3.511
1980-11-25,0.0,13.3,6.1,11,3.455
1980-11-26,37.3,9.4,0.0,11,3.511
1980-11-27,0.0,12.2,-2.2,11,3.54
1980-11-28,0.0,14.4,-3.3,11,3.54
1980-11-29,0.0,17.2,-3.3,11,3.483
1980-11-30,0.0,22.2,2.2,11,3.511
1980-12-01,0.0,23.3,6.1,12,3.455
1980-12-02,0.0,25.0,8.9,12,3.54
1980-12-03,0.0,13.3,2.8,12,3.71
1980-12-04,1.3,15.6,3.9,12,3.823
1980-12-05,4.1,20.6,13.3,12,3.766
1980-12-06,0.0,22.8,17.8,12,3.71
1980-12-07,0.0,23.9,18.9,12,3.681
1980-12-08,0.5,24.4,19.4,12,3.681
1980-12-09,10.7,21.7,6.1,12,3.653
1980-12-10,0.3,10.6,5.0,12,3.54
1980-12-11,0.0,13.9,0.0,12,3.54
1980-12-12,0.0,17.2,-0.6,12,3.596
1980-12-13,0.0,20.6,0.0,12,3.568
1980-12-14,0.5,21.7,8.3,12,3.653
1980-12-15,0.5,15.0,8.9,12,3.653
1980-12-16,0.5,18.9,8.3,12,3.71
1980-12-17,0.0,26.1,7.8,12,3.71
1980-12-18,0.0,23.9,7.2,12,3.738
1980-12-19,0.0,25.6,7.8,12,3.766
1980-12-20,0.0,10.0,1.1,12,3.738
1980-12-21,0.0,5.0,-0.6,12,3.71
1980-12-22,0.0,5.0,0.0,12,3.71
1980-12-23,0.0,8.9,3.3,12,3.738
1980-12-24,0.0,19.4,7.8,12,3.653
1980-12-25,0.0,13.3,-3.3,12,3.625
1980-12-26,0.0,8.9,-2.2,12,3.596
1980-12-27,0.0,19.4,-2.2,12,3.653
1980-12-28,0.0,20.6,1.7,12,3.681
1980-12-29,0.0,20.0,1.7,12,3.681
1980-12-30,0.0,17.8,4.4,12,3.625
1980-12-31,0.0,18.9,-1.7,12,3.653
1981-01-01,0.0,24.4,-1.1,1,3.596
1981-01-02,0.0,25.0,6.1,1,3.511
1981-01-03,0.0,18.9,0.6,1,3.483
1981-01-04,0.0,21.7,2.8,1,3.511
1981-01-05,0.0,14.4,2.2,1,3.455
1981-01-06,3.3,14.4,5.0,1,3.483
1981-01-07,0.0,18.9,5.0,1,3.426
1981-01-08,0.0,15.0,6.7,1,3.426
1981-01-09,6.1,15.6,7.8,1,3.426
1981-01-10,0.0,15.6,8.3,1,3.483
1981-01-11,0.0,12.8,8.3,1,3.483
1981-01-12,0.0,15.6,2.8,1,3.455
1981-01-13,0.0,10.6,-2.2,1,3.426
1981-01-14,4.6,12.8,-1.1,1,3.426
1981-01-15,0.0,17.2,3.3,1,3.455
1981-01-16,0.0,16.7,2.8,1,3.398
1981-01-17,0.0,12.2,1.1,1,3.398
1981-01-18,0.0,5.6,0.0,1,3.398
1981-01-19,14.5,6.7,1.1,1,3.653
1981-01-20,27.7,3.9,2.8,1,3.681
1981-01-21,0.0,16.7,1.1,1,3.681
1981-01-22,0.0,13.9,-0.6,1,3.71
1981-01-23,0.0,16.7,-0.6,1,3.681
1981-01-24,0.0,21.1,0.6,1,3.681
1981-01-25,0.0,21.1,3.3,1,3.681
1981-01-26,0.0,23.3,6.1,1,3.681
1981-01-27,0.0,21.1,10.6,1,3.681
1981-01-28,0.0,21.7,6.1,1,3.794
1981-01-29,0.0,21.1,9.4,1,3.766
1981-01-30,0.0,24.4,9.4,1,3.766
1981-01-31,0.0,14.4,6.7,1,3.794
1981-02-01,0.0,16.1,6.7,2,3.738
1981-02-02,0.0,13.9,-3.3,2,3.681
1981-02-03,0.0,9.4,-4.4,2,3.653
1981-02-04,4.6,10.0,-3.9,2,3.596
1981-02-05,21.8,9.4,6.1,2,3.568
1981-02-06,2.3,7.2,5.0,2,3.568
1981-02-07,0.3,10.0,5.6,2,3.596
1981-02-08,0.0,22.2,6.1,2,3.568
1981-02-09,0.0,13.3,2.8,2,3.54
1981-02-10,5.8,18.3,9.4,2,3.511
1981-02-11,0.0,24.4,-8.3,2,3.426
1981-02-12,0.0,3.3,-8.3,2,3.455
1981-02-13,0.0,10.6,-7.8,2,3.483
1981-02-14,0.0,7.8,1.7,2,3.54
1981-02-15,0.0,16.7,-0.6,2,3.596
1981-02-16,0.0,19.4,1.7,2,3.625
1981-02-17,0.0,19.4,3.9,2,3.596
1981-02-18,0.0,22.2,5.0,2,3.54
1981-02-19,0.0,23.3,14.4,2,3.568
1981-02-20,0.0,26.7,10.0,2,3.568
1981-02-21,0.0,26.7,10.0,2,3.511
1981-02-22,0.0,26.1,8.9,2,3.483
1981-02-23,0.0,20.6,3.3,2,3.511
1981-02-24,0.0,26.1,3.9,2,3.483
1981-02-25,0.3,25.6,5.6,2,3.483
1981-02-26,1.0,17.8,14.4,2,3.483
1981-02-27,0.5,25.6,16.7,2,3.426
1981-02-28,0.0,24.4,17.2,2,3.455
1981-03-01,7.6,24.4,12.8,3,3.426
1981-03-02,6.4,15.0,11.7,3,3.398
1981-03-03,1.5,22.2,11.1,3,3.398
1981-03-04,6.6,20.6,13.3,3,3.398
1981-03-05,0.0,25.0,9.4,3,3.426
1981-03-06,0.0,20.6,5.6,3,3.426
1981-03-07,0.0,18.3,6.7,3,3.426
1981-03-08,0.0,21.7,10.0,3,3.37
1981-03-09,0.0,16.1,6.7,3,3.313
1981-03-10,0.0,16.7,6.1,3,3.313
1981-03-11,5.6,19.4,6.1,3,3.37
1981-03-12,11.2,15.6,8.9,3,3.511
1981-03-13,15.7,11.7,7.8,3,3.596
1981-03-14,0.0,19.4,6.1,3,3.681
1981-03-15,0.0,20.6,6.1,3,3.71
1981-03-16,0.0,25.0,11.1,3,3.681
1981-03-17,0.0,22.8,5.0,3,3.71
1981-03-18,0.0,23.3,5.6,3,3.71
1981-03-19,0.0,20.0,1.7,3,3.71
1981-03-20,0.0,19.4,2.2,3,3.794
1981-03-21,1.0,22.2,2.8,3,3.823
1981-03-22,0.0,27.8,10.6,3,3.794
1981-03-23,0.0,19.4,6.1,3,3.738
1981-03-24,0.0,18.9,4.4,3,3.738
1981-03-25,0.0,22.2,6.7,3,3.738
1981-03-26,0.0,21.1,12.2,3,3.766
1981-03-27,0.0,25.6,13.3,3,3.766
