STATION ID,STATION NAME,DATE,DAILY PRECIPITATION (inches),DAILY MAX TEMP (DEG F),DAILY MIN TEMP (DEG F)
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/24/2012,0.00,71,45
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/25/2012,0.00,56,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/26/2012,0.00,62,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/27/2012,0.22,65,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/28/2012,0.01,78,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2/29/2012,0.02,80,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/1/2012,0.00,74,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/2/2012,0.00,85,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/3/2012,0.12,65,47
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/4/2012,0.00,72,37
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/5/2012,0.00,75,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/6/2012,0.00,75,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/7/2012,0.00,74,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/8/2012,0.00,79,49
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/9/2012,0.14,49,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/10/2012,0.47,53,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/11/2012,0.43,73,52
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/12/2012,0.00,78,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/13/2012,0.00,80,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/14/2012,0.00,80,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/15/2012,0.00,81,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/16/2012,0.00,80,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/17/2012,0.00,79,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/18/2012,0.04,78,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/19/2012,0.14,80,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/20/2012,1.45,67,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/21/2012,0.00,73,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/22/2012,0.00,80,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/23/2012,0.00,82,49
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/24/2012,0.01,80,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/25/2012,0.00,82,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/26/2012,0.00,80,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/27/2012,0.01,80,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/28/2012,0.41,76,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/29/2012,0.02,81,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/30/2012,0.00,84,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",3/31/2012,0.00,88,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/1/2012,0.00,86,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/2/2012,0.00,84,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/3/2012,0.00,85,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/4/2012,0.00,87,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/5/2012,0.00,91,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/6/2012,0.00,83,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/7/2012,0.00,84,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/8/2012,0.00,83,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/9/2012,0.00,81,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/10/2012,0.00,82,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/11/2012,0.00,85,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/12/2012,0.00,83,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/13/2012,0.02,81,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/14/2012,0.00,82,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/15/2012,0.00,81,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/16/2012,0.00,76,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/17/2012,0.00,85,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/18/2012,0.00,84,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/19/2012,0.00,86,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/20/2012,0.01,78,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/21/2012,0.00,83,50
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/22/2012,0.00,89,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/23/2012,0.00,80,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/24/2012,0.00,88,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/25/2012,0.00,94,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/26/2012,0.00,95,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/27/2012,0.00,93,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/28/2012,0.00,90,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/29/2012,0.00,86,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",4/30/2012,0.01,90,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/1/2012,0.01,91,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/2/2012,0.00,90,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/3/2012,0.00,93,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/4/2012,0.00,96,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/5/2012,0.00,95,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/6/2012,1.73,92,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/7/2012,0.61,91,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/8/2012,0.61,71,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/9/2012,0.01,83,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/10/2012,1.67,77,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/11/2012,1.19,82,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/12/2012,0.00,82,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/13/2012,0.00,85,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/14/2012,1.45,85,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/15/2012,2.56,76,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/16/2012,0.00,86,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/17/2012,0.00,86,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/18/2012,0.00,87,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/19/2012,0.00,88,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/20/2012,0.00,87,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/21/2012,0.00,88,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/22/2012,0.00,89,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/23/2012,0.00,92,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/24/2012,0.00,92,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/25/2012,0.00,94,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/26/2012,0.00,92,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/27/2012,0.00,90,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/28/2012,0.00,91,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/29/2012,0.00,93,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/30/2012,0.00,93,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",5/31/2012,0.00,87,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/1/2012,0.00,91,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/2/2012,0.00,92,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/3/2012,0.00,89,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/4/2012,0.00,93,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/5/2012,0.00,94,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/6/2012,0.00,95,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/7/2012,0.00,88,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/8/2012,0.00,89,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/9/2012,0.00,93,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/10/2012,0.00,100,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/11/2012,0.00,100,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/12/2012,0.00,96,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/13/2012,0.00,98,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/14/2012,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/15/2012,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/16/2012,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/17/2012,0.01,94,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/18/2012,0.03,93,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/19/2012,0.00,94,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/20/2012,0.07,91,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/21/2012,0.00,95,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/22/2012,0.00,95,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/23/2012,0.00,96,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/24/2012,0.00,99,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/25/2012,0.00,103,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/26/2012,0.00,106,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/27/2012,0.00,102,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/28/2012,0.00,98,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/29/2012,0.00,95,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",6/30/2012,0.00,92,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/1/2012,0.40,93,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/2/2012,0.00,95,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/3/2012,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/4/2012,0.00,97,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/5/2012,0.00,99,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/6/2012,0.00,97,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/7/2012,0.00,97,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/8/2012,0.00,97,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/9/2012,0.26,96,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/10/2012,0.14,91,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/11/2012,2.83,84,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/12/2012,0.01,94,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/13/2012,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/14/2012,0.00,94,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/15/2012,0.00,94,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/16/2012,0.00,93,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/17/2012,0.00,90,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/18/2012,0.15,89,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/19/2012,0.00,92,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/20/2012,0.00,94,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/21/2012,0.00,98,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/22/2012,0.00,95,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/23/2012,0.00,94,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/24/2012,0.00,96,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/25/2012,0.00,96,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/26/2012,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/27/2012,0.00,96,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/28/2012,0.00,97,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/29/2012,0.00,99,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/30/2012,0.00,98,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",7/31/2012,0.00,100,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/1/2012,0.00,101,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/2/2012,0.00,101,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/3/2012,0.00,100,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/4/2012,0.00,99,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/5/2012,0.00,96,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/6/2012,0.00,98,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/7/2012,0.00,99,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/8/2012,0.00,99,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/9/2012,0.00,100,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/10/2012,0.00,103,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/11/2012,0.00,102,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/12/2012,0.00,101,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/13/2012,0.00,101,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/14/2012,0.00,101,79
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/15/2012,0.00,102,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/16/2012,0.00,101,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/17/2012,0.00,100,79
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/18/2012,0.05,99,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/19/2012,2.36,91,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/20/2012,0.00,97,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/21/2012,0.00,94,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/22/2012,0.00,93,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/23/2012,0.00,93,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/24/2012,0.00,95,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/25/2012,0.00,96,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/26/2012,0.00,95,78
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/27/2012,0.00,97,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/28/2012,0.00,100,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/29/2012,0.00,99,79
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/30/2012,0.00,101,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",8/31/2012,0.00,99,81
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/1/2012,0.00,98,79
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/2/2012,0.00,98,77
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/3/2012,0.00,99,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/4/2012,0.00,99,76
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/5/2012,0.00,98,75
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/6/2012,0.00,99,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/7/2012,0.00,99,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/8/2012,0.00,92,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/9/2012,0.00,94,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/10/2012,0.00,93,59
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/11/2012,0.00,92,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/12/2012,0.00,98,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/13/2012,1.15,94,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/14/2012,1.22,77,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/15/2012,0.00,81,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/16/2012,2.12,73,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/17/2012,0.00,86,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/18/2012,0.00,88,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/19/2012,0.00,87,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/20/2012,0.00,88,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/21/2012,0.00,89,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/22/2012,0.00,88,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/23/2012,0.00,90,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/24/2012,0.00,90,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/25/2012,0.00,90,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/26/2012,0.00,90,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/27/2012,0.00,90,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/28/2012,2.19,84,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/29/2012,0.63,85,70
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",9/30/2012,0.00,82,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/1/2012,0.49,78,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/2/2012,0.00,81,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/3/2012,0.00,84,56
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/4/2012,0.00,90,69
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/5/2012,0.00,87,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/6/2012,0.00,79,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/7/2012,0.00,59,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/8/2012,0.00,69,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/9/2012,0.00,80,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/10/2012,0.00,88,72
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/11/2012,0.25,88,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/12/2012,0.00,86,73
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/13/2012,0.00,87,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/14/2012,0.26,89,68
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/15/2012,0.00,78,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/16/2012,0.02,74,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/17/2012,0.00,90,65
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/18/2012,0.00,80,60
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/19/2012,0.00,81,50
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/20/2012,0.00,86,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/21/2012,0.00,89,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/22/2012,0.00,89,74
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/23/2012,0.00,86,71
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/24/2012,0.00,86,67
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/25/2012,0.00,87,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/26/2012,1.38,66,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/27/2012,0.00,64,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/28/2012,0.00,68,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/29/2012,0.00,69,41
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/30/2012,0.00,75,43
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",10/31/2012,0.00,82,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/1/2012,0.00,83,58
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/2/2012,0.00,82,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/3/2012,0.00,85,62
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/4/2012,0.02,83,61
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/5/2012,0.00,86,57
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/6/2012,0.00,77,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/7/2012,0.00,81,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/8/2012,0.00,83,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/9/2012,0.00,83,63
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/10/2012,0.00,81,64
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/11/2012,0.00,82,66
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/12/2012,0.00,66,48
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/13/2012,0.01,53,46
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/14/2012,0.00,60,46
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/15/2012,0.00,60,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/16/2012,0.00,70,51
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/17/2012,0.00,68,42
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/18/2012,0.00,73,44
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/19/2012,0.00,71,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/20/2012,0.00,81,53
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/21/2012,0.00,77,54
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",11/22/2012,0.00,77,50
